4.991919192,4.952301498,4.910411456,4.859852575,4.798876474,4.73440297,4.674556254,4.611990186,4.549252176,4.488537113,4.42433962,4.364074527,4.301776304,4.238632294,4.178177151,4.114254487,4.053572808,3.991541283,3.932466722,3.892335832,3.849903157,3.80917217,3.767994857,3.725360989,3.685401899,3.643150879,3.614203583,3.593703067,3.57225253,3.552358517,3.531323445,3.521212121,3.521212121,3.521212121,3.521212121,3.521212121,3.521212121,3.521212121,3.521212121,3.521212121,3.521212121,3.528700453,3.548938807,3.570337972,3.590426336,3.611192411,3.632240414,3.652392128,3.673699683,3.693926909,3.714604084,3.735786841,3.755852286,3.777068623,3.797434117,3.818022773,3.839339707,3.859319252,3.880444763,3.900947932,3.921448449,3.942898985,3.962792998,3.98382807,3.993939394,3.993939394,3.993939394,4.013748241,4.034693262,4.046464646,4.046464646,4.046464646,4.064710205,4.085565561,4.098989899,4.098989899,4.098989899,4.115678861,4.136444936,4.151515152,4.151515152,4.151515152,4.166654182,4.187331357,4.204040404,4.204040404,4.204040404,4.217636137,4.238224794,4.259541727,4.279521273,4.300646783,4.321149952,4.341650469,4.363101005,4.382995018,4.40403009,4.424670346,4.4450831,4.466666667
5.044444444,4.985017904,4.92218284,4.859852575,4.798876474,4.73440297,4.674556254,4.611990186,4.549252176,4.488537113,4.42433962,4.364074527,4.301776304,4.238632294,4.178177151,4.114254487,4.053572808,3.991541283,3.932466722,3.892335832,3.849903157,3.80917217,3.767994857,3.72833706,3.708357515,3.687232005,3.666728836,3.646228319,3.624777783,3.60488377,3.583848698,3.563208442,3.542795688,3.521212121,3.521212121,3.521212121,3.521212121,3.521212121,3.521212121,3.53945768,3.560313036,3.573737374,3.573737374,3.573737374,3.590426336,3.611192411,3.632240414,3.652392128,3.673699683,3.693926909,3.714604084,3.735786841,3.755852286,3.777068623,3.797434117,3.818022773,3.839339707,3.859319252,3.880444763,3.900947932,3.921448449,3.942898985,3.962792998,3.98382807,3.993939394,3.993939394,3.993939394,4.013748241,4.034693262,4.055470017,4.075795384,4.097286552,4.098989899,4.098989899,4.106478231,4.126716585,4.14811575,4.151515152,4.151515152,4.157492939,4.177644653,4.198952208,4.204040404,4.204040404,4.208514114,4.228579559,4.249795896,4.256565657,4.256565657,4.259541727,4.279521273,4.300646783,4.321149952,4.341650469,4.363101005,4.382995018,4.40403009,4.435199278,4.476024785,4.519191919
5.044444444,4.985017904,4.92218284,4.859852575,4.798876474,4.73440297,4.674556254,4.611990186,4.549252176,4.488537113,4.42433962,4.364074527,4.301776304,4.238632294,4.178177151,4.114254487,4.068711838,4.027357488,3.980518265,3.92032193,3.856672918,3.80917217,3.767994857,3.72833706,3.708357515,3.687232005,3.666728836,3.646228319,3.624777783,3.60488377,3.583848698,3.573737374,3.573737374,3.573737374,3.553928527,3.532983506,3.530217492,3.550542859,3.572034027,3.573737374,3.573737374,3.581225706,3.60146406,3.622863224,3.626262626,3.626262626,3.632240414,3.652392128,3.673699683,3.693926909,3.714604084,3.735786841,3.755852286,3.777068623,3.797434117,3.818022773,3.839339707,3.859319252,3.880444763,3.900947932,3.921448449,3.942898985,3.962792998,3.98382807,4.004468326,4.02488108,4.046464646,4.046464646,4.046464646,4.055470017,4.075795384,4.097286552,4.098989899,4.098989899,4.106478231,4.126716585,4.14811575,4.151515152,4.151515152,4.157492939,4.177644653,4.198952208,4.204040404,4.204040404,4.208514114,4.228579559,4.249795896,4.27016139,4.290750046,4.309090909,4.309090909,4.309090909,4.321149952,4.341650469,4.363101005,4.382995018,4.40403009,4.435199278,4.476024785,4.519191919
5.044444444,4.985017904,4.92218284,4.859852575,4.798876474,4.73440297,4.674556254,4.611990186,4.549252176,4.488537113,4.42433962,4.364074527,4.301776304,4.238632294,4.178177151,4.114254487,4.068711838,4.027357488,3.980518265,3.92032193,3.856672918,3.822767903,3.802179247,3.777886242,3.737927152,3.695676131,3.666728836,3.646228319,3.624777783,3.60488377,3.583848698,3.573737374,3.573737374,3.573737374,3.573737374,3.573737374,3.573737374,3.573737374,3.573737374,3.573737374,3.573737374,3.581225706,3.60146406,3.622863224,3.642951589,3.663717663,3.684765666,3.704917381,3.726224935,3.746452162,3.767129337,3.788312094,3.808377539,3.829593876,3.84995937,3.870548026,3.89186496,3.911844505,3.932970015,3.941414141,3.941414141,3.942898985,3.962792998,3.98382807,4.004468326,4.02488108,4.046464646,4.046464646,4.046464646,4.055470017,4.075795384,4.097286552,4.098989899,4.098989899,4.106478231,4.126716585,4.14811575,4.151515152,4.151515152,4.157492939,4.177644653,4.198952208,4.219179434,4.239856609,4.256565657,4.256565657,4.256565657,4.27016139,4.290750046,4.31206698,4.332046525,4.353172035,4.361616162,4.361616162,4.364585849,4.404373874,4.446444019,4.477195598,4.497608352,4.519191919
5.044444444,4.985017904,4.92218284,4.859852575,4.798876474,4.73440297,4.674556254,4.611990186,4.549252176,4.488537113,4.42433962,4.364074527,4.301776304,4.238632294,4.178177151,4.114254487,4.068711838,4.027357488,3.984991975,3.944861085,3.90242841,3.861697422,3.82052011,3.777886242,3.737927152,3.695676131,3.666728836,3.646228319,3.624777783,3.60488377,3.583848698,3.573737374,3.573737374,3.573737374,3.573737374,3.573737374,3.573737374,3.573737374,3.573737374,3.591982932,3.612838288,3.626262626,3.626262626,3.626262626,3.642951589,3.663717663,3.684765666,3.704917381,3.726224935,3.746452162,3.767129337,3.788312094,3.808377539,3.829593876,3.84995937,3.870548026,3.89186496,3.911844505,3.932970015,3.953473185,3.973973701,3.993939394,3.993939394,3.993939394,4.004468326,4.02488108,4.046464646,4.066273493,4.087218515,4.098989899,4.098989899,4.098989899,4.117235457,4.138090813,4.151515152,4.151515152,4.151515152,4.168204114,4.188970188,4.204040404,4.204040404,4.204040404,4.219179434,4.239856609,4.256565657,4.256565657,4.256565657,4.27016139,4.290750046,4.31206698,4.332046525,4.353172035,4.373675205,4.394175721,4.415626258,4.43552027,4.456555343,4.48772453,4.528550038,4.571717172
5.044444444,4.985017904,4.92218284,4.859852575,4.798876474,4.73440297,4.674556254,4.611990186,4.549252176,4.488537113,4.42433962,4.364074527,4.301776304,4.238632294,4.178177151,4.114254487,4.068711838,4.027357488,3.984991975,3.944861085,3.90242841,3.861697422,3.82052011,3.780862313,3.760882768,3.739757257,3.707195045,3.666194012,3.626262626,3.626262626,3.626262626,3.615733695,3.595320941,3.573737374,3.573737374,3.573737374,3.573737374,3.573737374,3.573737374,3.591982932,3.612838288,3.633750958,3.653989313,3.675388477,3.678787879,3.678787879,3.684765666,3.704917381,3.726224935,3.746452162,3.767129337,3.788312094,3.808377539,3.829593876,3.84995937,3.870548026,3.89186496,3.911844505,3.932970015,3.953473185,3.973973701,3.995424237,4.01531825,4.036353323,4.046464646,4.046464646,4.046464646,4.066273493,4.087218515,4.098989899,4.098989899,4.098989899,4.117235457,4.138090813,4.151515152,4.151515152,4.151515152,4.168204114,4.188970188,4.204040404,4.204040404,4.204040404,4.219179434,4.239856609,4.261039366,4.281104811,4.302321149,4.309090909,4.309090909,4.31206698,4.332046525,4.353172035,4.373675205,4.394175721,4.415626258,4.43552027,4.456555343,4.48772453,4.528550038,4.571717172
5.044444444,4.985017904,4.92218284,4.868857946,4.828207211,4.785224876,4.708835948,4.625414524,4.549252176,4.488537113,4.42433962,4.364074527,4.301776304,4.244610082,4.204306653,4.161691544,4.106098061,4.044066536,3.984991975,3.944861085,3.90242841,3.861697422,3.82052011,3.780862313,3.760882768,3.739757257,3.719254088,3.698753572,3.677303035,3.657409022,3.63637395,3.626262626,3.626262626,3.626262626,3.60645378,3.585508758,3.582742744,3.603068111,3.624559279,3.626262626,3.626262626,3.633750958,3.653989313,3.675388477,3.695476841,3.716242916,3.737290919,3.757442633,3.778750188,3.798977414,3.819654589,3.836363636,3.836363636,3.836363636,3.84995937,3.870548026,3.89186496,3.911844505,3.932970015,3.953473185,3.973973701,3.995424237,4.01531825,4.036353323,4.046464646,4.046464646,4.046464646,4.066273493,4.087218515,4.098989899,4.098989899,4.098989899,4.117235457,4.138090813,4.151515152,4.151515152,4.151515152,4.168204114,4.188970188,4.210018191,4.230169906,4.251477461,4.256565657,4.256565657,4.261039366,4.281104811,4.302321149,4.309090909,4.309090909,4.31206698,4.332046525,4.353172035,4.373675205,4.394175721,4.415626258,4.43552027,4.456555343,4.48772453,4.528550038,4.571717172
5.044444444,5.004826751,4.962936708,4.912377828,4.851401726,4.786928223,4.727081507,4.664515439,4.594289097,4.513335679,4.427739022,4.364074527,4.301776304,4.244610082,4.204306653,4.161691544,4.106098061,4.044066536,3.984991975,3.944861085,3.90242841,3.861697422,3.82052011,3.780862313,3.760882768,3.739757257,3.719254088,3.698753572,3.677303035,3.657409022,3.63637395,3.626262626,3.626262626,3.626262626,3.626262626,3.626262626,3.626262626,3.626262626,3.626262626,3.626262626,3.626262626,3.633750958,3.653989313,3.675388477,3.695476841,3.716242916,3.737290919,3.757442633,3.778750188,3.798977414,3.819654589,3.840837346,3.860902791,3.882119128,3.902484622,3.923073279,3.944390212,3.964369757,3.985495268,3.993939394,3.993939394,3.995424237,4.01531825,4.036353323,4.056993578,4.077406332,4.098989899,4.098989899,4.098989899,4.10799527,4.128320637,4.149811805,4.151515152,4.151515152,4.159003483,4.179241838,4.200641002,4.204040404,4.204040404,4.210018191,4.230169906,4.251477461,4.256565657,4.256565657,4.261039366,4.281104811,4.302321149,4.322686642,4.343275299,4.361616162,4.361616162,4.361616162,4.373675205,4.394175721,4.417111101,4.456899127,4.498969271,4.529720851,4.550133605,4.571717172
5.044444444,5.004826751,4.962936708,4.912377828,4.851401726,4.786928223,4.727081507,4.664515439,4.594289097,4.513335679,4.427739022,4.380763489,4.33923134,4.291157547,4.230702404,4.16677974,4.106098061,4.044066536,3.984991975,3.944861085,3.90242841,3.875293156,3.854704499,3.830411495,3.790452404,3.748201384,3.719254088,3.698753572,3.678787879,3.678787879,3.678787879,3.668258947,3.647846193,3.626262626,3.626262626,3.626262626,3.626262626,3.626262626,3.626262626,3.644508185,3.665363541,3.678787879,3.678787879,3.678787879,3.695476841,3.716242916,3.737290919,3.757442633,3.778750188,3.798977414,3.819654589,3.840837346,3.860902791,3.882119128,3.902484622,3.923073279,3.944390212,3.964369757,3.985495268,3.993939394,3.993939394,3.995424237,4.01531825,4.036353323,4.056993578,4.077406332,4.098989899,4.098989899,4.098989899,4.10799527,4.128320637,4.149811805,4.151515152,4.151515152,4.159003483,4.179241838,4.200641002,4.204040404,4.204040404,4.210018191,4.230169906,4.251477461,4.271704687,4.292381862,4.309090909,4.309090909,4.309090909,4.322686642,4.343275299,4.364592233,4.384571778,4.405697288,4.426200457,4.446700974,4.46815151,4.488045523,4.509080595,4.540249783,4.581075291,4.624242424
5.044444444,5.004826751,4.962936708,4.912377828,4.851401726,4.786928223,4.727081507,4.664515439,4.601777429,4.541062365,4.476864872,4.416599779,4.354301556,4.291157547,4.230702404,4.16677974,4.121237091,4.079882741,4.037517227,3.997386337,3.954953662,3.914222675,3.873045362,3.830411495,3.790452404,3.748201384,3.719254088,3.698753572,3.678787879,3.678787879,3.678787879,3.668258947,3.647846193,3.626262626,3.626262626,3.626262626,3.635267997,3.655593364,3.677084532,3.678787879,3.678787879,3.686276211,3.706514565,3.727913729,3.748002094,3.768768168,3.783838384,3.783838384,3.783838384,3.798977414,3.819654589,3.840837346,3.860902791,3.882119128,3.902484622,3.923073279,3.944390212,3.964369757,3.985495268,4.005998437,4.026498954,4.046464646,4.046464646,4.046464646,4.056993578,4.077406332,4.098989899,4.118798746,4.139743767,4.151515152,4.151515152,4.151515152,4.16976071,4.190616066,4.204040404,4.204040404,4.204040404,4.220729366,4.241495441,4.256565657,4.256565657,4.256565657,4.271704687,4.292381862,4.309090909,4.309090909,4.309090909,4.322686642,4.343275299,4.364592233,4.384571778,4.405697288,4.426200457,4.446700974,4.46815151,4.488045523,4.509080595,4.540249783,4.581075291,4.624242424
